num_dossier,nom_site,date_creasite,adresse,quartier,secteur,commune,ev_tabac,ev_proprietaire,nb_acces,ev_fermable,ev_typologie,nb_arbres,acces_pmr
MNTP_000892,Square Boulevard Paul Valéry,20000613.0,Boulevard Paul Valéry,Sud,Croix d'Argent,Montpellier,Non,Commune,1.0,Oui,1. Parcs et squares,11.0,Non
MNTP_000238,Abords Église Saint-Paul,19920423.0,Rue de Bologne,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,Privé,1.0,Non,6. Espaces verts écoles et crèches,0.0,Oui
MNTP_001248,Ilots Allée Jay Dee,20230821.0,Allée Jay Dee,Est,Port Marianne,Montpellier,Non,SA3M,0.0,Non,4. Acc. d'habitations,3.0,Non
MNTP_000364,École maternelle Lily Boulanger,19700101.0,25 Rue Robespierre,Sud,Croix d'Argent,Montpellier,Non,Commune,1.0,Non,6. Espaces verts écoles et crèches,11.0,Oui
MNTP_001243,Ilot Rue du Professeur Blayac,19000101.0,Rue du Professeur Blayac,Nord-Ouest,Mosson,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,36.0,Non
MNTP_000402,École maternelle Simone Signoret,20240901.0,5 Impasse des Marmousets,Sud,Prés d'Arènes,Montpellier,Non,Commune,2.0,Oui,6. Espaces verts écoles et crèches,19.0,Oui
MNTP_000399,École maternelle Paul Eluard,19000101.0,219 Rue de Saint Hilaire,Sud,Prés d'Arènes,Montpellier,Non,Commune,2.0,Oui,6. Espaces verts écoles et crèches,9.0,Oui
MNTP_001106,Square des Sculpteurs,20010101.0,Rue Billie Holiday,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,SA3M,2.0,Non,1. Parcs et squares,0.0,Non
MNTP_000062,Parc Enclava del lop,19890101.0,Route de Laverune - Rue des Manguiers - Rue du Pas du Loup,Sud,Croix d'Argent,Montpellier,Non,Commune,3.0,Oui,1. Parcs et squares,15.0,Non
MNTP_000531,Parc du Mas Prunet,17500101.0,Place de Lascaux,Nord-Ouest,Cévennes,Montpellier,Non,Commune,2.0,Oui,1. Parcs et squares,31.0,Oui
MNTP_000840,Place Jules Rimet,19980204.0,Carrefour Jules Rimet,Centre,Verdanson,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_001282,Abords Rue du Mas de Brousse,20230101.0,Rue du Mas de Brousse,Est,Port Marianne,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,44.0,Oui
MNTP_001082,Abords Avenue de la Justice de Castelnau,20070601.0,Avenue de la Justice de Castelnau,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,18.0,Non
MNTP_000126,Abords Boulevard Vialleton,19000101.0,Boulevard Vialleton,Centre,Peyrou,Montpellier,Non,Commune,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_001288,ZAE Garosud - Rue François-Joseph Gossec - Ouest,20160104.0,Rue François-Joseph Gossec,Sud,Croix d'Argent,Montpellier,Non,SA3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000737,Ilot Rue Adrien Proby,19930615.0,Rue Adrien Proby,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,Commune,0.0,Non,2. Acc. de voiries,34.0,Non
MNTP_001348,Abords Parking Rue Le Titien,20141126.0,Rue Le Titien,Est,Port Marianne,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000113,Abords Avenue Albert Dubout - Rue du Moulin des Sept Cans - Nord,19870101.0,Avenue Albert Dubout - Rue du Moulin des Sept Cans,Sud,Prés d'Arènes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,32.0,Non
MNTP_000467,Abords Avenue Albert Dubout - Nord,19900101.0,Avenue Albert Dubout,Sud,Prés d'Arènes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000679,Esplanade Pierre Paraf,19930501.0,Rue Gustave Flaubert - Avenue Maurice Planès,Sud,Croix d'Argent,Montpellier,Non,Commune,3.0,Oui,12. Place,55.0,Oui
MNTP_000072,Domaine de Grammont - Prairie,19780101.0,Allée Camille Muffat,Est,Grammont,Montpellier,Non,Commune,5.0,Non,9. Espaces de nature,48.0,Non
MNTP_000002,Pinède Mosson,19780101.0,Rue de Bologne,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,Commune,0.0,Non,1. Parcs et squares,0.0,Non
MNTP_001204,Abords Rue Jeune Parque,20160101.0,Rue de la Jeune Parque,Sud,Croix d'Argent,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,25.0,Non
MNTP_000085,Rond-point Place Christophe Colomb,19850101.0,Place Christophe Colomb,Est,Port Marianne,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,5.0,Non
MNTP_000912,Abords Maison de Quartier Azéma,20010220.0,Rue André Malraux,Est,Port Marianne,Montpellier,Non,Commune,0.0,Non,3. Acc. de bât. et équipements publics,0.0,Non
MNTP_001272,ZAC Rive Gauche,20230821.0,Allée Alice Ferrières,Est,Port Marianne,Montpellier,Non,SA3M,0.0,Non,10. Bassins de rétention,94.0,Non
MNTP_001006,Abords Rue Jeanne Demessieux,20050406.0,Rue Jeanne Demessieux,Centre,Verdanson,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,2.0,Non
MNTP_000443,Abords Piscine Spilliaert,19900701.0,Avenue de Vanières,Sud,Croix d'Argent,Montpellier,Non,Commune,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_001177,Ilot Avenue des Apothicaires,19900501.0,Avenue des Apothicaires,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,2.0,Non
MNTP_000317,Abords Avenue Jean Mermoz,19700101.0,Avenue Jean Mermoz,Centre,Antigone,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_001026,Abords Rue Raimon de Trencavel,20050420.0,Rue Raimon de Trencavel,Sud,Croix d'Argent,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,23.0,Non
MNTP_000375,Square Rue des Loutres,19900101.0,Rue des Loutres,Centre,Verdanson,Montpellier,Non,Commune,2.0,Non,1. Parcs et squares,3.0,Non
MNTP_000666,Ilot Place d'Acadie,19930401.0,Place d'Acadie,Centre,Antigone,Montpellier,Non,Commune,0.0,Non,1. Parcs et squares,3.0,Oui
MNTP_001343,École primaire François Mitterrand,20140901.0,Rue Henri Lagatu,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,Commune,0.0,Non,6. Espaces verts écoles et crèches,0.0,Oui
MNTP_001186,Parc Urbain,20141125.0,allée giovanni bellini,Est,Port Marianne,Montpellier,Non,SA3M,0.0,Non,1. Parcs et squares,0.0,Non
MNTP_000512,Square du Cadran Solaire,19890101.0,Rue Louise Michel,Est,Port Marianne,Montpellier,Non,Commune,2.0,Non,1. Parcs et squares,29.0,Oui
MNTP_000211,École maternelle Charlie Chaplin,19880101.0,Rue de la Jalade,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,Commune,1.0,Non,6. Espaces verts écoles et crèches,23.0,Oui
MNTP_001346,Ilots Rue Blaise Pascal - Impasse des Myrtilles - Rue de la Bégude,20220101.0,Rue Blaise Pascal - Impasse des Myrtilles - Rue de la Bégude,Sud,Croix d'Argent,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,6.0,Non
MNTP_001036,Abords Résidence la Pergola,20060814.0,Allée de la Gardiole,Nord-Ouest,Cévennes,Montpellier,Non,3M,0.0,Non,4. Acc. d'habitations,9.0,Non
MNTP_001115,Pont de la Concorde,20110215.0,Rue du pont de Castelnau,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,Commune,0.0,Non,1. Parcs et squares,0.0,Non
MNTP_001034,Square Angelo Bramante,20060901.0,Rue Semiramis,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,3M,1.0,Oui,1. Parcs et squares,12.0,Oui
MNTP_001010,Square Gaston Doumergue,20051001.0,Rue des Papyrus,Nord-Ouest,Cévennes,Montpellier,Non,Commune,0.0,Non,1. Parcs et squares,0.0,Oui
MNTP_001165,Tram Ligne 3 - Abords Rue du Pilory,20140903.0,Rue du Pilory,Nord-Ouest,Mosson,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,16.0,Non
MNTP_000271,Abords Avenue de la Liberté,19700101.0,Avenue de la Liberté,Centre,Peyrou,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,77.0,Non
MNTP_002558,Ilots Avenue Albert Dubout - Est,20240101.0,Avenue Albert Dubout,Sud,Prés d'Arènes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_001003,Abords Rue de Nazareth,20050115.0,Rue de Nazareth,Centre,Verdanson,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,37.0,Non
MNTP_000289,Square du Mas Drevon,19790101.0,Rue Professeur Henri Roseau,Sud,Croix d'Argent,Montpellier,Non,Commune,4.0,Oui,1. Parcs et squares,6.0,Non
MNTP_000155,École maternelle Madeleine Brès,19700101.0,Allée de l'Aqueduc,Nord-Ouest,Cévennes,Montpellier,Non,Commune,1.0,Non,6. Espaces verts écoles et crèches,15.0,Oui
MNTP_001007,Domaine de Lavalette,20050408.0,Avenue Agropolis,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,Commune,0.0,Non,9. Espaces de nature,0.0,Non
MNTP_001052,École élémentaire Émile Combes,19951030.0,Rue Edmond Lautard,Nord-Ouest,Cévennes,Montpellier,Non,Commune,1.0,Non,6. Espaces verts écoles et crèches,8.0,Oui
MNTP_001352,Abords Avenue du Mondial 98 - Nord,19980331.0,Avenue du Mondial 98,Est,Port Marianne,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,155.0,Non
MNTP_001067,Ilot Rue des Framboisiers,20080306.0,Rue des Framboisiers,Nord-Ouest,Cévennes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000783,Square Camille Ernst,18700701.0,Avenue de Castelnau,Centre,Verdanson,Montpellier,Non,Commune,2.0,Non,1. Parcs et squares,1.0,En partie
MNTP_000683,Plan Cavaillé-Coll,19940101.0,Rue de la Verrerie Basse,Centre,Écusson,Montpellier,Non,Commune,1.0,Oui,1. Parcs et squares,0.0,Non
MNTP_000589,Square de la Providence,19920701.0,Rue de la Providence,Centre,Écusson,Montpellier,Non,Commune,0.0,Non,1. Parcs et squares,0.0,Oui
MNTP_000273,Vieille Porte de la Blanquerie,19900101.0,Boulevard Louis Blanc,Centre,Écusson,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000044,Place Eugène Bataillon,20240101.0,Place Eugène Bataillon,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,3M,0.0,Non,12. Place,0.0,Non
MNTP_000935,Abords ACM Pompignane,20010101.0,"Rue Louise Michel, Rue Pierre Semard",Est,Port Marianne,Montpellier,Non,Commune,0.0,Non,4. Acc. d'habitations,0.0,Non
MNTP_000137,Rue des deux ponts,19820101.0,Rue des Deux Ponts,Centre,Antigone,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_001025,Parc de Font Colombe,20060101.0,Rue de Château Bon,Nord-Ouest,Cévennes,Montpellier,Non,Commune,2.0,Oui,1. Parcs et squares,99.0,Oui
MNTP_000148,École élémentaire Louisville,19700101.0,Avenue de Louisville,Nord-Ouest,Mosson,Montpellier,Non,Commune,2.0,Non,6. Espaces verts écoles et crèches,11.0,Oui
MNTP_000304,Square Saint-Cléophas,19880101.0,Route de Toulouse,Sud,Croix d'Argent,Montpellier,Non,3M,0.0,Non,1. Parcs et squares,4.0,Non
MNTP_000308,Domaine de Grammont - Pinède,19810101.0,Avenue Albert Einstein,Est,Grammont,Montpellier,Non,Commune,4.0,Non,9. Espaces de nature,20.0,Non
MNTP_000500,Domaine de Grammont - DNAP,19910101.0,Allée Camille Muffat,Est,Grammont,Montpellier,Non,Commune,1.0,Oui,3. Acc. de bât. et équipements publics,55.0,Oui
MNTP_001161,Abords Echangeur Avenue de la Liberté,20140903.0,Avenue de la Liberté,Nord-Ouest,Mosson,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,1.0,Non
MNTP_000066,Domaine de Grammont - Mare écologique,15500101.0,Allée Camille Muffat,Est,Grammont,Montpellier,Non,Commune,1.0,Oui,9. Espaces de nature,0.0,Non
MNTP_001213,Abords Rue Rosa Luxemburg,20160401.0,Rue Rosa Luxemburg,Sud,Croix d'Argent,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,13.0,Non
MNTP_000650,Square de l'Intendance du Languedoc,20040501.0,Rue d'Aigrefeuille,Centre,Écusson,Montpellier,Oui,Commune,1.0,Oui,1. Parcs et squares,2.0,Non
MNTP_000212,École élémentaire Paul Painlevé,19700101.0,Avenue de la Pompignane,Est,Port Marianne,Montpellier,Non,Commune,1.0,Non,6. Espaces verts écoles et crèches,5.0,Non
MNTP_002561,Abords espaces verts - Rive droite Lez,20001006.0,Boulevard des Consuls de Mer,Est,Port Marianne,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,15.0,Non
MNTP_000477,École élémentaire Louis Armstrong,20220901.0,971 Rue Paul Rimbaud,Nord-Ouest,Cévennes,Montpellier,Non,Commune,1.0,Non,6. Espaces verts écoles et crèches,1.0,Oui
MNTP_001199,Square Vaclav Havel,20150604.0,Rue Le Tintoret,Est,Port Marianne,Montpellier,Non,SA3M,4.0,Non,1. Parcs et squares,107.0,Oui
MNTP_001332,Abords Rue Gaston Bachelard,20070601.0,Rue Gaston Bachelard - Avenue de Villeneuve-Angoulème,Sud,Croix d'Argent,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_001222,Abords Rue du Mas de Perrette,20160421.0,Rue du Mas de Perrette,Nord-Ouest,Cévennes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,9.0,Non
MNTP_001324,ZAE Garosud - Rue Jugurtha,19930101.0,Rue Jugurtha,Sud,Prés d'Arènes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_001057,Tram Ligne 1 - Abords Avenue du Professeur Grasset,20001006.0,Avenue du Professeur Grasset,Centre,Verdanson,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000991,Rue Agnès d'Aragon,20040615.0,Rue Agnès d'Aragon,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,5.0,Non
MNTP_000949,Abords Rue de l'Aiguelongue,20011113.0,Rue de l'Aiguelongue,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,Commune,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000815,Place des Patriotes,19960715.0,Place des Patriotes,Est,Port Marianne,Montpellier,Non,3M,4.0,Non,1. Parcs et squares,74.0,Oui
MNTP_001004,Abords Rue Serge Lifar,20050201.0,Rue Serge Lifar,Nord-Ouest,Cévennes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,20.0,Non
MNTP_002543,Abords Rue Jules Isaac,19000101.0,Rue Jules Isaac,Est,Port Marianne,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,6.0,Non
MNTP_001176,Abords de la serre amazonienne,19630101.0,Avenue du Val de Montferrand,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,3M,0.0,Non,3. Acc. de bât. et équipements publics,8.0,Non
MNTP_001031,Abords Rue de la Carrierasse,20050515.0,Rue de la Carrierasse,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000849,Parc Malbosc,19990101.0,Rue de Malbosc,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,Commune,0.0,Non,9. Espaces de nature,0.0,Non
MNTP_000010,Lac des Garrigues,19620101.0,Avenue Guilhem de Poitiers,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,Commune,0.0,Non,9. Espaces de nature,0.0,En partie
MNTP_000019,Jardin du Champ de Mars,18991231.0,Allée du Deuxième Génie,Centre,Écusson,Montpellier,Non,Commune,0.0,Non,1. Parcs et squares,173.0,Oui
MNTP_000659,Jardin Richter,19940915.0,Place Christophe Colomb,Est,Port Marianne,Montpellier,Non,Commune,0.0,Non,1. Parcs et squares,22.0,Oui
MNTP_001105,Square Billie Holiday,20010101.0,Rue Billie Holiday,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,SA3M,1.0,Oui,1. Parcs et squares,0.0,Non
MNTP_001216,ZAE Eureka,20160104.0,Rue de Thor - Rue du Walhalla - Rue d'Odin,Est,Port Marianne,Montpellier,Non,SA3M,0.0,Non,2. Acc. de voiries,69.0,Non
MNTP_000923,Abords ACM Marie-Caizergues,20010101.0,Rue Marie-Caizergues,Centre,Verdanson,Montpellier,Non,Commune,0.0,Non,4. Acc. d'habitations,0.0,Non
MNTP_000043,Abords Avenue Augustin Fliche,19700101.0,Avenue Augustin Fliche,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,51.0,Non
MNTP_000042,Rond-point Place Eugène Bataillon,19700101.0,Place Eugène Bataillon,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_001347,Abords Avenue de la Pompignane,20240101.0,Avenue de la Pompignane,Est,Port Marianne,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,10.0,Non
MNTP_000928,Abords ACM Val de Croze-Bagatelle,20010101.0,Rues Rouget de Lisle - A. de Sousa Mendès - Cheng Du,Sud,Croix d'Argent,Montpellier,Non,Commune,0.0,Non,4. Acc. d'habitations,62.0,Non
MNTP_000015,Bois de Montmaur,19100101.0,Rue Arthur Young,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Oui,Commune,5.0,Oui,9. Espaces de nature,0.0,En partie
MNTP_000853,Square Vedel,19980706.0,Rue Hippolyte Fizeau,Est,Port Marianne,Montpellier,Non,Commune,1.0,Oui,1. Parcs et squares,20.0,Oui
MNTP_002560,Abords Rue Euclide,20201231.0,Rue Euclide,Est,Port Marianne,Montpellier,Non,SA3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000001,Esplanade Paul Valéry,19840101.0,Rue Hébert,Sud,Croix d'Argent,Montpellier,Non,Commune,0.0,Non,12. Place,84.0,Oui
MNTP_001219,Coulée verte Avitarelle,20160223.0,Rue du Docteur Fourcade,Sud,Prés d'Arènes,Montpellier,Non,Commune,0.0,Non,4. Acc. d'habitations,0.0,Non
MNTP_001121,École primaire Olympe de Gouges,20100901.0,1371 Rue de Bugarel,Sud,Croix d'Argent,Montpellier,Non,Commune,2.0,Non,6. Espaces verts écoles et crèches,8.0,Oui
MNTP_000005,Berges du Lez - Promenades basses,19850101.0,Avenue de la mer,Est,Port Marianne,Montpellier,Non,Commune,0.0,Non,1. Parcs et squares,5.0,Oui
MNTP_000813,Halte-garderie Villeneuve d'Angoulême,19960615.0,Rue Fernandel,Sud,Croix d'Argent,Montpellier,Non,Commune,1.0,Non,6. Espaces verts écoles et crèches,4.0,Non
MNTP_001202,Abords Rue de la Laïcité,20150812.0,Rue de la Laïcité,Sud,Prés d'Arènes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,9.0,Non
MNTP_000250,Square de la piscine Mosson,19760101.0,Avenue de Heidelberg,Nord-Ouest,Mosson,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,37.0,Non
MNTP_001207,Rue de Cholet,20160101.0,Rue de Cholet,Sud,Croix d'Argent,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,9.0,Non
MNTP_000192,Abords Avenue des États du Languedoc,19820101.0,Avenue des États du Languedoc,Centre,Antigone,Montpellier,Non,Commune,0.0,Non,2. Acc. de voiries,5.0,Non
MNTP_001208,Abords Rue Émile Julien,20160101.0,Rue Émile Julien,Sud,Croix d'Argent,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_001335,Abord Rue des All Blacks,20100901.0,Rue des All Blacks,Sud,Croix d'Argent,Montpellier,Non,Commune,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_001155,Parc d'Arménie - Bassin de rétention Plantations,20120614.0,Rue des Acconiers,Sud,Prés d'Arènes,Montpellier,Non,Commune,2.0,Non,1. Parcs et squares,0.0,Oui
MNTP_000247,Square Pierre Cardenal,19720101.0,Rue Pierre Cardenal,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000370,Ilot Place de la brigade légère,19900101.0,Avenue de la Justice de Castelnau,Centre,Verdanson,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_002549,Abords Allée Bonnier la Mosson,20240516.0,Allée bonnier la Mosson,Nord-Ouest,Mosson,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,9.0,Non
MNTP_000096,Place Albert 1er,19820101.0,Place Albert 1er,Centre,Verdanson,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,2.0,Non
MNTP_000416,École élémentaire Georges Simenon,19700101.0,Rue Émile Chartier dit Alain,Sud,Croix d'Argent,Montpellier,Non,Commune,2.0,Non,6. Espaces verts écoles et crèches,17.0,Oui
MNTP_001241,Place de la Sénéchaussée de Beaucaire,19000101.0,Place de la Sénéchaussée de Beaucaire,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,2.0,Non
MNTP_001140,Squares Alexandre Brongniart ,20121108.0,Avenue Achille Duchène,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,3M,0.0,Non,1. Parcs et squares,45.0,Oui
MNTP_000415,École maternelle Robert Surcouf,19700101.0,215 Boulevard Pédro de Luna,Sud,Croix d'Argent,Montpellier,Non,Commune,2.0,Non,6. Espaces verts écoles et crèches,17.0,Oui
MNTP_001111,Aqueduc de la Lyre,20101025.0,Rue de la Croix de Lavit,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,Commune,2.0,Non,9. Espaces de nature,0.0,En partie
MNTP_000424,École maternelle Jean de La Fontaine,19700101.0,Quai des Tanneurs,Centre,Verdanson,Montpellier,Non,Commune,1.0,Non,6. Espaces verts écoles et crèches,0.0,Oui
MNTP_000724,Square Ferdinand de Lesseps,19950215.0,Rue Ferdinand de Lesseps,Sud,Prés d'Arènes,Montpellier,Non,Commune,2.0,Oui,1. Parcs et squares,25.0,Non
MNTP_001259,Parc du Mas Nègre,20180920.0,Rue Jacques Fouroux - Rue William Webb Ellis,Sud,Croix d'Argent,Montpellier,Non,Commune,0.0,Non,1. Parcs et squares,48.0,Oui
MNTP_000575,Square Fabre de Morlhon,19910101.0,Boulevard Jacques Fabre de Morlhon,Sud,Prés d'Arènes,Montpellier,Non,Commune,2.0,Non,1. Parcs et squares,19.0,En partie
MNTP_000435,Square Rue des Castors,19900101.0,Rue des Castors,Centre,Verdanson,Montpellier,Non,Commune,1.0,Non,1. Parcs et squares,0.0,Non
MNTP_000245,Abords parking Rue Arnault Peyre,19720101.0,Rue Arnault Peyre,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,1.0,Non
MNTP_000117,Abords Avenue de la Liberté - Est,19870101.0,Avenue de la Liberté,Sud,Croix d'Argent,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_001198,Crèche Cambon,20150505.0,Place Georges Frêche,Sud,Prés d'Arènes,Montpellier,Non,Commune,1.0,Oui,6. Espaces verts écoles et crèches,5.0,Oui
MNTP_000647,Abords parking Rue André Le Nôtre,19000101.0,Rue André Le Nôtre,Nord-Ouest,Mosson,Montpellier,Non,Commune,0.0,Non,2. Acc. de voiries,0.0,Oui
MNTP_000413,École primaire Ludwig-Van-Beethoven,19870101.0,280 Rue du Mas Nouguier,Sud,Croix d'Argent,Montpellier,Non,Commune,2.0,Non,6. Espaces verts écoles et crèches,15.0,Oui
MNTP_000173,École maternelle James Joyce,19700101.0,Rue de Bologne,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,Commune,2.0,Non,6. Espaces verts écoles et crèches,0.0,Oui
MNTP_000821,Couverture ruisseau des Aiguerelles,19750101.0,Boulevard d'Orient,Sud,Prés d'Arènes,Montpellier,Non,3M,0.0,Non,9. Espaces de nature,20.0,Non
MNTP_001255,Ilot Rue des Renoncules,19000101.0,Rue des Renoncules,Nord-Ouest,Cévennes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,2.0,Non
MNTP_000058,Pelouse Pic Saint-Loup,19780101.0,Avenue d'heidelberg,Nord-Ouest,Mosson,Montpellier,Non,Commune,0.0,Non,4. Acc. d'habitations,0.0,Non
MNTP_000932,Abords ACM Aiguelongue 1,20010101.0,Rue de Montasinos,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,Commune,0.0,Non,4. Acc. d'habitations,37.0,Non
MNTP_000645,Abords Rue François d'Orbay,19910601.0,Rue François d'Orbay,Nord-Ouest,Mosson,Montpellier,Non,Commune,0.0,Non,4. Acc. d'habitations,27.0,Non
MNTP_000365,École primaire Victor Schoelcher,19700101.0,65 Rue Robespierre,Sud,Croix d'Argent,Montpellier,Non,Commune,2.0,Non,6. Espaces verts écoles et crèches,16.0,Oui
MNTP_000052,Square des Brusses,19650101.0,Rue du Dauphiné,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,Commune,0.0,Non,1. Parcs et squares,31.0,En partie
MNTP_000199,Place du Millénaire,19860101.0,Place du Millénaire,Centre,Antigone,Montpellier,Non,Commune,0.0,Non,4. Acc. d'habitations,120.0,Oui
MNTP_000039,Square Pierre Causse,19740101.0,Rue Pierre Causse,Nord-Ouest,Cévennes,Montpellier,Non,Commune,0.0,Non,1. Parcs et squares,19.0,Oui
MNTP_000967,Parc Emmanuel Roblès,19540301.0,Rue de la République,Centre,Écusson,Montpellier,Non,Commune,2.0,Oui,1. Parcs et squares,60.0,Oui
MNTP_000257,Abords Maison Pour Tous Villon,19920131.0,Rue des Araucarias,Nord-Ouest,Cévennes,Montpellier,Non,Commune,4.0,Non,6. Espaces verts écoles et crèches,0.0,Oui
MNTP_000300,Square des Beaux Arts,18500101.0,Rue du Marché aux Bestiaux,Centre,Verdanson,Montpellier,Non,Commune,2.0,Oui,1. Parcs et squares,13.0,Oui
MNTP_000082,Place Renaudel,19870101.0,Rue Marcellin Albert,Nord-Ouest,Mosson,Montpellier,Non,Commune,0.0,Non,4. Acc. d'habitations,0.0,Non
MNTP_000264,Abords Avenue du Professeur Louis Ravas,19880101.0,Avenue du Professeur Louis Ravas,Nord-Ouest,Cévennes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000462,Square Louis Carles,19920301.0,Rue des Écoles,Nord-Ouest,Mosson,Montpellier,Non,Commune,0.0,Non,1. Parcs et squares,15.0,Oui
MNTP_000643,Place François Mansart,19920301.0,Place François Mansart,Nord-Ouest,Mosson,Montpellier,Non,Commune,0.0,Non,4. Acc. d'habitations,22.0,Oui
MNTP_000093,Place du Rouergue,19720101.0,Place du Rouergue,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,14.0,Non
MNTP_000461,Parc Jacques Roseau,19930901.0,Rue des Bouisses,Nord-Ouest,Cévennes,Montpellier,Non,Commune,0.0,Non,9. Espaces de nature,8.0,Non
MNTP_001936,ACM Lemasson - Rue de Ripoll,20220201.0,Rue de Ripoll,Sud,Croix d'Argent,Montpellier,Non,Commune,0.0,Non,4. Acc. d'habitations,0.0,Non
